MONTH,SEASON,PRECIP,DAYNIGHT,SITE,DATE,TIME,HR_SUNRISE,HR_SUNSET,FCH4,FCO2,FN2O,WATER_T,SED_T,P,CHL,O2_CONC,O2_EQ,AOU,EXC_O2,O2_PSAT,O2_PERCENT,PH,PCH4,PCO2,PCO2_AMB,WATER_TK,lnK0,K0,KH,PCO2_AMBEQ,PCO2_EQ,CO2_EXCESS,EXC_CO2,PN2O,DIC,DOC,CH4_k,CH4_kRAT,COND,EBULL,WIND,k600,CH4_TBLk,TBLCH4,TBLCO2,TBLN2O,CO2eCH4,CO2eN2O
Jan,Winter,1,DAY,ENG,01/04/15,16:00,10.0,0.0,0.286,-27.143,0.175,13.637,NA,1011.100,20.881,9.916,14.445,4.529,-72.465,68.646,98.160,7.784,6.134,130.089,187.183,286.787,-3.047,0.047,47.499,0.008,0.272,0.264,11.606,1.519,NA,NA,0.057,-0.085,0.35,NA,0.670558888,2.219114444,2.797362104,0.277910613,-328.2461845,1.681106223,7.140546317,52.00880682
Jan,Winter,1,DAY,ENG,01/04/15,16:00,10.0,0.0,1.297,131.091,-0.018,13.637,NA,1011.100,20.881,9.916,14.445,4.529,-72.465,68.646,98.160,7.784,NA,NA,NA,286.787,-3.047,0.047,47.499,NA,NA,NA,NA,NA,NA,NA,-0.667,1.000,0.35,NA,NA,NA,NA,NA,NA,NA,32.41990553,-5.459171771
Jan,Winter,1,DAY,ENG,01/04/15,18:00,12.0,0.0,0.083,NA,0.141,13.480,NA,1011.700,10.676,8.184,14.752,6.568,-105.083,55.477,80.738,7.969,69.543,103.393,210.288,286.630,-3.042,0.048,47.741,0.009,0.217,0.208,9.153,1.558,NA,NA,0.152,1.120,0.352,0.510567031,0.670558888,2.219114444,2.813190475,5.397024243,-621.4454124,1.065437483,2.065752048,42.13381478
Jan,Winter,1,DAY,ENG,01/04/15,18:00,12.0,0.0,0.074,75.707,0.092,13.480,NA,1011.700,10.676,8.184,14.752,6.568,-105.083,55.477,80.738,7.969,10.541,127.060,202.502,286.630,-3.042,0.048,47.741,0.009,0.267,0.258,11.357,1.544,NA,NA,0.136,1.000,0.352,NA,0.670558888,2.219114444,2.813190475,0.632429951,-438.5910231,0.722226583,1.84690784,27.49922954
Jan,Winter,1,DAY,ENG,01/04/15,18:00,12.0,0.0,0.238,111.682,-0.467,13.480,NA,1011.700,10.676,8.184,14.752,6.568,-105.083,55.477,80.738,7.969,8.032,121.048,90.174,286.630,-3.042,0.048,47.741,0.004,0.254,0.250,11.018,1.560,NA,NA,0.430,3.165,0.352,0.000143107,0.670558888,2.219114444,2.813190475,0.440326884,179.4865115,0.863974279,5.941764265,-139.1630592
Jan,Winter,1,DAY,ENG,01/04/15,18:00,12.0,0.0,0.748,26.398,0.527,13.480,NA,1011.700,10.676,8.184,14.752,6.568,-105.083,55.477,80.738,7.969,NA,NA,NA,286.630,-3.042,0.048,47.741,NA,NA,NA,NA,NA,NA,NA,1.521,11.184,0.352,2.35174E-05,NA,NA,NA,NA,NA,NA,18.70594003,156.8993507
Jan,Winter,1,NIGHT,ENG,01/04/15,20:00,0.0,1.0,0.380,72.229,0.030,13.545,NA,1013.400,12.029,7.759,14.445,6.686,-106.972,53.715,76.656,7.933,6.065,99.603,117.432,286.695,-3.044,0.048,47.641,0.005,0.209,0.204,8.963,1.250,NA,NA,0.080,-0.150,0.352,7.21839E-06,0.670558888,2.219114444,2.806636182,0.256723851,-103.1782574,0.712935546,9.506020381,8.927863319
Jan,Winter,1,NIGHT,ENG,01/04/15,20:00,0.0,1.0,0.203,47.565,0.109,13.545,NA,1013.400,12.029,7.759,14.445,6.686,-106.972,53.715,76.656,7.933,4.954,152.783,93.335,286.695,-3.044,0.048,47.641,0.004,0.320,0.316,13.917,1.252,NA,NA,0.045,-0.085,0.352,0,0.670558888,2.219114444,2.806636182,0.18454338,344.0199935,0.487725207,5.074852067,32.61325424
Jan,Winter,1,NIGHT,ENG,01/04/15,20:00,0.0,1.0,0.552,NA,-1.033,13.545,NA,1013.400,12.029,7.759,14.445,6.686,-106.972,53.715,76.656,7.933,6.072,104.248,77.403,286.695,-3.044,0.048,47.641,0.003,0.219,0.215,9.469,1.311,NA,NA,0.101,-0.189,0.352,0,0.670558888,2.219114444,2.806636182,0.287300976,155.3492747,0.816753607,13.7967494,-307.7257131
Jan,Winter,1,NIGHT,ENG,01/04/15,20:00,0.0,1.0,0.862,74.353,-0.279,13.545,NA,1013.400,12.029,7.759,14.445,6.686,-106.972,53.715,76.656,7.933,NA,NA,NA,286.695,-3.044,0.048,47.641,NA,NA,NA,NA,NA,NA,NA,-0.532,1.000,0.352,NA,NA,NA,NA,NA,NA,NA,21.54567244,-83.09425918
Jan,Winter,1,NIGHT,ENG,01/04/15,22:00,0.0,3.0,0.199,7.444,0.017,13.430,NA,1014.600,9.323,8.514,14.752,6.238,-99.797,57.717,83.892,8.003,10617.960,72.380,66.816,286.580,-3.040,0.048,47.818,0.003,0.152,0.149,6.574,1.208,NA,NA,5.779,1.478,0.351,NA,0.670558888,2.219114444,2.818259846,858.6866982,32.45887049,0.414115612,4.964541917,5.112272746
Jan,Winter,1,NIGHT,ENG,01/04/15,22:00,0.0,3.0,NA,21.051,-0.037,13.430,NA,1014.600,9.323,8.514,14.752,6.238,-99.797,57.717,83.892,8.003,741.329,79.403,103.760,286.580,-3.040,0.048,47.818,0.005,0.167,0.163,7.153,1.229,NA,NA,0.000,0.000,0.351,NA,0.670558888,2.219114444,2.818259846,59.80850652,-142.1057451,0.53336614,NA,-11.0536788
Jan,Winter,1,NIGHT,ENG,01/04/15,22:00,0.0,3.0,0.135,66.720,-0.110,13.430,NA,1014.600,9.323,8.514,14.752,6.238,-99.797,57.717,83.892,8.003,107.885,85.405,123.282,286.580,-3.040,0.048,47.818,0.005,0.180,0.174,7.671,1.230,NA,NA,3.909,1.000,0.351,NA,0.670558888,2.219114444,2.818259846,8.308541147,-220.9883915,0.527664103,3.363312639,-32.77067071
Jan,Winter,1,NIGHT,ENG,01/04/15,22:00,0.0,3.0,0.153,43.582,0.045,13.430,NA,1014.600,9.323,8.514,14.752,6.238,-99.797,57.717,83.892,8.003,NA,NA,NA,286.580,-3.040,0.048,47.818,NA,NA,NA,NA,NA,NA,NA,4.374,1.119,0.351,NA,NA,NA,NA,NA,NA,NA,3.828511052,13.35205352
Jan,Winter,1,NIGHT,ENG,01/05/15,0:00,0.0,5.0,0.299,55.518,0.299,13.407,NA,1015.200,8.224,8.352,14.752,6.400,-102.399,56.614,82.266,7.992,6.607,70.643,60.808,286.557,-3.040,0.048,47.854,0.003,0.149,0.146,6.430,1.331,NA,NA,0.063,-0.734,0.352,NA,0.670558888,2.219114444,2.820605362,0.273531069,57.47440834,0.946773252,7.479073995,89.22196103
Jan,Winter,1,NIGHT,ENG,01/05/15,0:00,0.0,5.0,0.237,62.117,0.177,13.407,NA,1015.200,8.224,8.352,14.752,6.400,-102.399,56.614,82.266,7.992,5.735,82.520,69.194,286.557,-3.040,0.048,47.854,0.003,0.174,0.171,7.515,1.268,NA,NA,0.049,-0.573,0.352,NA,0.670558888,2.219114444,2.820605362,0.181858741,77.87493587,0.629346779,5.931019879,52.66065187
Jan,Winter,1,NIGHT,ENG,01/05/15,0:00,0.0,5.0,0.141,37.547,0.160,13.407,NA,1015.200,8.224,8.352,14.752,6.400,-102.399,56.614,82.266,7.992,5.867,68.718,96.949,286.557,-3.040,0.048,47.854,0.004,0.145,0.140,6.182,1.263,NA,NA,0.059,-0.687,0.352,NA,0.670558888,2.219114444,2.820605362,0.227552727,-164.9785364,0.501307829,3.514292488,47.78856415
Jan,Winter,1,NIGHT,ENG,01/05/15,0:00,0.0,5.0,0.224,32.533,0.022,13.407,NA,1015.200,8.224,8.352,14.752,6.400,-102.399,56.614,82.266,7.992,NA,NA,NA,286.557,-3.040,0.048,47.854,NA,NA,NA,NA,NA,NA,NA,-0.086,1.000,0.352,NA,NA,NA,NA,NA,NA,NA,5.592769993,6.456017477
Jan,Winter,1,NIGHT,ENG,01/05/15,2:00,0.0,7.0,NA,NA,0.027,13.392,NA,1015.200,12.205,9.038,14.752,5.714,-91.416,61.268,88.965,7.953,6.103,73.064,63.759,286.542,-3.039,0.048,47.877,0.003,0.154,0.151,6.652,1.363,NA,NA,0.000,0.000,0.352064516,NA,0.670558888,2.219114444,2.822128367,0.207527391,54.43660809,0.631061409,NA,8.192180579
Jan,Winter,1,NIGHT,ENG,01/05/15,2:00,0.0,7.0,0.155,4.405,-0.142,13.392,NA,1015.200,12.205,9.038,14.752,5.714,-91.416,61.268,88.965,7.953,6.122,72.563,81.814,286.542,-3.039,0.048,47.877,0.004,0.153,0.149,6.570,1.299,NA,NA,0.065,-0.330,0.352064516,NA,0.670558888,2.219114444,2.822128367,0.250521964,-54.11921405,0.409751821,3.882904592,-42.3916701
Jan,Winter,1,NIGHT,ENG,01/05/15,2:00,0.0,7.0,0.105,75.038,0.054,13.392,NA,1015.200,12.205,9.038,14.752,5.714,-91.416,61.268,88.965,7.953,5.908,64.178,73.321,286.542,-3.039,0.048,47.877,0.003,0.135,0.132,5.809,1.388,NA,NA,0.021,-0.109,0.352064516,NA,0.670558888,2.219114444,2.822128367,0.235033957,-53.48881645,0.735257911,2.635791442,16.02631131
Jan,Winter,1,NIGHT,ENG,01/05/15,2:00,0.0,7.0,0.315,33.760,-0.042,13.392,NA,1015.200,12.205,9.038,14.752,5.714,-91.416,61.268,88.965,7.953,NA,NA,NA,286.542,-3.039,0.048,47.877,NA,NA,NA,NA,NA,NA,NA,-0.197,1.000,0.352064516,NA,NA,NA,NA,NA,NA,NA,7.873701702,-12.57184635
Jan,Winter,1,NIGHT,ENG,01/05/15,4:00,0.0,9.0,0.059,3.243,0.095,13.290,NA,1015.200,10.695,8.416,14.752,6.336,-101.371,57.050,82.670,8.009,5.576,103.539,74.488,286.440,-3.036,0.048,48.035,0.003,0.219,0.216,9.489,1.293,NA,NA,0.008,1.203,0.353,NA,0.670558888,2.219114444,2.832508353,0.167824323,171.1867269,0.489799143,1.469637864,28.20142694
Jan,Winter,1,NIGHT,ENG,01/05/15,4:00,0.0,9.0,NA,NA,NA,13.290,NA,1011.100,10.695,8.416,14.752,6.336,-101.371,57.050,82.670,8.009,4.817,77.205,109.175,286.440,-3.036,0.048,48.035,0.005,0.163,0.158,6.972,1.306,NA,NA,0.000,0.000,0.353,NA,0.670558888,2.219114444,2.832508353,0.131523052,-188.3846276,0.702975113,NA,NA
Jan,Winter,1,NIGHT,ENG,01/05/15,4:00,0.0,9.0,0.056,28.101,-0.012,13.290,NA,1015.200,10.695,8.416,14.752,6.336,-101.371,57.050,82.670,8.009,4.825,73.037,73.885,286.440,-3.036,0.048,48.035,0.003,0.154,0.151,6.652,1.292,NA,NA,0.006,0.933,0.353,NA,0.670558888,2.219114444,2.832508353,0.134219153,-4.996575782,0.572309515,1.400341357,-3.513000348
Jan,Winter,1,NIGHT,ENG,01/05/15,4:00,0.0,9.0,0.204,90.386,-0.083,13.290,NA,1015.200,10.695,8.416,14.752,6.336,-101.371,57.050,82.670,8.009,NA,NA,NA,286.440,-3.036,0.048,48.035,NA,NA,NA,NA,NA,NA,NA,0.072,11.455,0.353,NA,NA,NA,NA,NA,NA,NA,5.094213118,-24.77954683
Jan,Winter,1,NIGHT,ENG,01/05/15,6:00,0.0,11.0,0.151,43.537,0.008,13.314,NA,1016.000,10.005,8.393,14.752,6.358,-101.731,56.897,82.533,7.958,2.610,215.353,72.953,286.464,-3.037,0.048,47.998,0.003,0.455,0.452,19.879,0.385,NA,NA,0.042,1.202,0.352909091,NA,0.670558888,2.219114444,2.830080219,-0.1612482,837.6885507,-0.042176684,3.776039904,2.331968943
Jan,Winter,1,NIGHT,ENG,01/05/15,6:00,0.0,11.0,0.081,-18.278,-0.006,13.314,NA,1016.000,10.005,8.393,14.752,6.358,-101.731,56.897,82.533,7.958,4.878,85.461,74.741,286.464,-3.037,0.048,47.998,0.003,0.181,0.177,7.800,0.389,NA,NA,0.007,0.189,0.352909091,NA,0.670558888,2.219114444,2.830080219,0.160566776,63.05851278,0.021653042,2.032242847,-1.787011955
Jan,Winter,1,NIGHT,ENG,01/05/15,6:00,0.0,11.0,0.081,-18.278,-0.006,13.314,NA,1016.000,10.005,8.393,14.752,6.358,-101.731,56.897,82.533,7.958,4.582,72.953,74.741,286.464,-3.037,0.048,47.998,0.003,0.154,0.151,6.637,0.395,NA,NA,0.002,0.045,0.352909091,NA,0.670558888,2.219114444,2.830080219,0.136372708,-10.5199791,-15.00696483,2.032242847,-1.787011955
Jan,Winter,1,NIGHT,ENG,01/05/15,6:00,0.0,11.0,0.817,147.602,0.000,13.314,NA,1016.000,10.005,8.393,14.752,6.358,-101.731,56.897,82.533,7.958,NA,NA,NA,286.464,-3.037,0.048,47.998,NA,NA,NA,NA,NA,NA,NA,0.228,6.500,0.352909091,NA,NA,NA,NA,NA,NA,NA,20.41563374,0.02148884
Jan,Winter,1,DAY,NAT,01/04/15,8:30,2.5,0.0,0.056,-14.872,-0.046,13.559,NA,1015.100,7.821,8.836,14.445,5.609,-89.744,61.169,87.340,7.719,4.515,250.971,87.042,286.709,-3.045,0.048,47.619,0.004,0.526,0.522,22.979,1.279,NA,NA,0.006,2.069,0.353,NA,0,2.07,2.616711609,0.085592093,884.0043513,-0.518854178,1.396096375,-13.57248791
Jan,Winter,1,DAY,NAT,01/04/15,8:30,2.5,0.0,0.025,-14.535,-0.012,13.559,NA,1015.100,7.821,8.836,14.445,5.609,-89.744,61.169,87.340,7.719,3.601,115.013,72.785,286.709,-3.045,0.048,47.619,0.003,0.241,0.238,10.467,1.454,NA,NA,0.000,0.000,0.353,NA,0,2.07,2.616711609,0.047175439,227.7177969,0.653088315,0.623652732,-3.633090296
Jan,Winter,1,DAY,NAT,01/04/15,8:30,2.5,0.0,0.058,24.721,0.004,13.559,NA,1015.100,7.821,8.836,14.445,5.609,-89.744,61.169,87.340,7.719,6.586,93.325,74.008,286.709,-3.045,0.048,47.619,0.003,0.196,0.192,8.464,1.543,NA,NA,0.008,2.594,0.353,NA,0,2.07,2.616711609,0.262242127,104.1699294,0.749603457,1.440138485,1.100147034
Jan,Winter,1,DAY,NAT,01/04/15,8:30,2.5,0.0,0.039,58.783,0.064,13.559,NA,1015.100,7.821,8.836,14.445,5.609,-89.744,61.169,87.340,7.719,NA,NA,NA,286.709,-3.045,0.048,47.619,NA,NA,NA,NA,NA,NA,NA,0.005,1.638,0.353,NA,NA,NA,NA,NA,NA,NA,0.985538487,19.05118006
Jan,Winter,1,DAY,NAT,01/04/15,10:30,4.5,0.0,-0.662,NA,0.130,13.555,NA,1014.600,10.832,8.798,14.445,5.647,-90.347,60.908,86.933,7.185,7.016,99.861,73.181,286.705,-3.044,0.048,47.625,0.003,0.209,0.206,9.070,1.479,NA,NA,-0.314,1.000,0.353,NA,0.536447111,2.172040527,2.746097,0.269027908,151.0112326,0.620545829,-16.54442362,38.84835693
Jan,Winter,1,DAY,NAT,01/04/15,10:30,4.5,0.0,-0.742,37.477,-0.001,13.555,NA,1014.600,10.832,8.798,14.445,5.647,-90.347,60.908,86.933,7.185,7.121,247.685,77.390,286.705,-3.044,0.048,47.625,0.003,0.519,0.516,22.698,1.522,NA,NA,-0.073,0.234,0.353,NA,0.536447111,2.172040527,2.746097,0.312538562,963.8797691,0.946137424,-18.54224081,-0.284845582
Jan,Winter,1,DAY,NAT,01/04/15,10:30,4.5,0.0,0.229,44.330,0.076,13.555,NA,1014.600,10.832,8.798,14.445,5.647,-90.347,60.908,86.933,7.185,6.418,108.180,111.458,286.705,-3.044,0.048,47.625,0.005,0.227,0.222,9.763,1.372,NA,NA,0.039,-0.124,0.353,NA,0.536447111,2.172040527,2.746097,0.273945141,-18.55365277,0.316440176,5.72380367,22.68458684
Jan,Winter,1,DAY,NAT,01/04/15,10:30,4.5,0.0,-0.105,29.977,0.117,13.555,NA,1014.600,10.832,8.798,14.445,5.647,-90.347,60.908,86.933,7.185,NA,NA,NA,286.705,-3.044,0.048,47.625,NA,NA,NA,NA,NA,NA,NA,-0.020,0.062,0.353,NA,NA,NA,NA,NA,NA,NA,-2.613128712,34.71783834
Jan,Winter,1,DAY,NAT,01/04/15,12:30,6.5,0.0,0.171,100.470,0.033,13.560,NA,1013.300,6.779,8.208,14.445,6.238,-99.800,56.818,81.145,7.964,4.935,137.493,93.601,286.710,-3.045,0.048,47.617,0.004,0.288,0.284,12.500,1.350,NA,NA,0.028,10.608,0.35495,NA,0.670558888,2.219114444,2.805108139,0.161966739,253.7217032,0.734421115,4.27359268,9.789070158
Jan,Winter,1,DAY,NAT,01/04/15,12:30,6.5,0.0,0.035,50.830,0.087,13.560,NA,1013.300,6.779,8.208,14.445,6.238,-99.800,56.818,81.145,7.964,4.960,87.176,114.820,286.710,-3.045,0.048,47.617,0.005,0.183,0.178,7.818,1.406,NA,NA,0.012,4.571,0.35495,NA,0.670558888,2.219114444,2.805108139,0.17390957,-159.8030699,0.916512689,0.871211513,25.97860912
Jan,Winter,1,DAY,NAT,01/04/15,12:30,6.5,0.0,0.015,21.278,-0.018,13.560,NA,1013.300,6.779,8.208,14.445,6.238,-99.800,56.818,81.145,7.964,5.006,78.738,111.158,286.710,-3.045,0.048,47.617,0.005,0.165,0.160,7.047,1.361,NA,NA,0.003,1.000,0.35495,NA,0.670558888,2.219114444,2.805108139,0.168813748,-187.4077099,0.893593776,0.384141785,-5.503578704
Jan,Winter,1,DAY,NAT,01/04/15,12:30,6.5,0.0,0.095,NA,NA,13.560,NA,1013.300,6.779,8.208,14.445,6.238,-99.800,56.818,81.145,7.964,NA,NA,NA,286.710,-3.045,0.048,47.617,NA,NA,NA,NA,NA,NA,NA,0.017,6.480,0.35495,NA,NA,NA,NA,NA,NA,NA,2.380269937,NA
Jan,Winter,1,DAY,NAT,01/04/15,14:30,8.5,0.0,0.072,NA,0.132,13.560,NA,1012.200,3.034,8.511,14.445,5.935,-94.950,58.916,84.118,7.978,5.576,104.511,85.393,286.710,-3.045,0.048,47.618,0.004,0.219,0.215,9.474,1.367,NA,NA,0.012,3.571,0.358,NA,0.670558888,2.219114444,2.805138688,0.183367126,110.5145685,0.53958158,1.80247936,39.41482588
Jan,Winter,1,DAY,NAT,01/04/15,14:30,8.5,0.0,0.070,55.482,-0.021,13.560,NA,1012.200,3.034,8.511,14.445,5.935,-94.950,58.916,84.118,7.978,4.692,132.124,NA,286.710,-3.045,0.048,47.618,NA,0.277,NA,NA,1.294,NA,NA,0.011,3.355,0.358,NA,0.670558888,2.219114444,2.805138688,0.118024574,-476.2110639,0.504186524,1.75112474,-6.202088877
Jan,Winter,1,DAY,NAT,01/04/15,14:30,8.5,0.0,0.020,46.731,-0.040,13.560,NA,1012.200,3.034,8.511,14.445,5.935,-94.950,58.916,84.118,7.978,4.765,79.116,97.335,286.710,-3.045,0.048,47.618,0.004,0.166,0.162,7.108,1.395,NA,NA,0.003,1.000,0.358,NA,0.670558888,2.219114444,2.805138688,0.163076891,-105.3226543,1.093142378,0.503857318,-11.97133407
Jan,Winter,1,DAY,NAT,01/04/15,14:30,8.5,0.0,0.070,51.282,0.131,13.560,NA,1012.200,3.034,8.511,14.445,5.935,-94.950,58.916,84.118,7.978,NA,NA,NA,286.710,-3.045,0.048,47.618,NA,NA,NA,NA,NA,NA,NA,0.012,3.555,0.358,NA,NA,NA,NA,NA,NA,NA,1.740499344,38.90382987
Jan,Winter,1,DAY,NAT,01/04/15,16:30,10.5,0.0,-0.051,NA,-0.084,13.533,NA,1011.100,7.388,8.608,14.445,5.837,-93.388,59.592,85.020,8.000,4.405,125.806,NA,286.683,-3.044,0.048,47.660,NA,0.264,NA,NA,1.421,NA,NA,-0.007,0.655,0.358,NA,0.670558888,2.219114444,2.80788247,0.112120819,-611.4638003,0.425620298,-1.282488768,-24.98821467
Jan,Winter,1,DAY,NAT,01/04/15,16:30,10.5,0.0,-0.044,18.128,-0.170,13.533,NA,1011.100,7.388,8.608,14.445,5.837,-93.388,59.592,85.020,8.000,4.691,98.603,112.009,286.683,-3.044,0.048,47.660,0.005,0.207,0.202,8.885,1.507,NA,NA,-0.006,0.590,0.358,NA,0.670558888,2.219114444,2.80788247,0.160789238,-77.64482477,0.891754534,-1.096961737,-50.62346607
Jan,Winter,1,DAY,NAT,01/04/15,16:30,10.5,0.0,-0.072,19.190,0.064,13.533,NA,1011.100,7.388,8.608,14.445,5.837,-93.388,59.592,85.020,8.000,4.675,102.040,91.871,286.683,-3.044,0.048,47.660,0.004,0.214,0.210,9.242,1.507,NA,NA,-0.010,1.000,0.358,NA,0.670558888,2.219114444,2.80788247,0.172661828,58.90175809,0.916917965,-1.788850913,19.18921962
Jan,Winter,1,DAY,NAT,01/04/15,16:30,10.5,0.0,-0.070,7.516,-0.054,13.533,NA,1011.100,7.388,8.608,14.445,5.837,-93.388,59.592,85.020,8.000,NA,NA,NA,286.683,-3.044,0.048,47.660,NA,NA,NA,NA,NA,NA,NA,-0.010,0.965,0.358,NA,NA,NA,NA,NA,NA,NA,-1.754599581,-15.97264547
Jan,Winter,1,DAY,NAT,01/04/15,18:30,12.5,0.0,0.036,49.948,-0.023,13.421,NA,1011.700,6.906,8.510,14.752,6.241,-99.860,57.690,83.879,8.020,8.086,119.194,281.343,286.571,-3.040,0.048,47.833,0.012,0.251,0.239,10.498,1.820,NA,NA,0.010,1.000,0.358,NA,0.670558888,2.219114444,2.819209841,0.447609208,-946.6517438,3.06535079,0.907756278,-6.833770846
Jan,Winter,1,DAY,NAT,01/04/15,18:30,12.5,0.0,0.038,29.380,-0.025,13.421,NA,1011.700,6.906,8.510,14.752,6.242,-99.863,57.689,83.879,8.020,4.493,368.478,231.763,286.571,-3.040,0.048,47.833,0.010,0.776,0.765,33.689,1.444,NA,NA,0.010,1.085,0.358,NA,0.670558888,2.219114444,2.819209841,0.147564468,798.1675218,1.43571583,0.942520108,-7.359908191
Jan,Winter,1,DAY,NAT,01/04/15,18:30,12.5,0.0,NA,NA,0.117,13.421,NA,1011.700,6.906,8.510,14.752,6.241,-99.860,57.690,83.879,8.020,6.763,52.001,244.977,286.571,-3.040,0.048,47.833,0.011,0.109,0.099,4.343,1.507,NA,NA,0.000,0.000,0.358,NA,0.670558888,2.219114444,2.819209841,0.341194818,-1126.629128,1.570687485,NA,34.96507732
Jan,Winter,1,DAY,NAT,01/04/15,18:30,12.5,0.0,0.137,12.172,0.058,13.421,NA,1011.700,6.906,8.510,14.752,6.242,-99.861,57.690,83.879,8.020,NA,NA,NA,286.571,-3.040,0.048,47.833,NA,NA,NA,NA,NA,NA,NA,0.038,4.013,0.358,NA,NA,NA,NA,NA,NA,NA,3.418195166,17.15373862
Jan,Winter,1,NIGHT,NAT,01/04/15,20:30,0.0,1.5,NA,28.167,-0.090,13.328,NA,1013.400,6.816,8.526,14.752,6.226,-99.606,57.798,83.846,8.020,5.731,94.674,80.873,286.478,-3.037,0.048,47.977,0.004,0.200,0.196,8.641,1.342,NA,NA,0.000,0.000,0,NA,0.670558888,2.219114444,2.828688368,0.226619959,81.10922451,0.623363763,NA,-26.8540424
Jan,Winter,1,NIGHT,NAT,01/04/15,20:30,0.0,1.5,0.175,77.610,-0.102,13.328,NA,1013.400,6.816,8.526,14.752,6.226,-99.606,57.798,83.846,8.020,4.343,74.767,176.866,286.478,-3.037,0.048,47.977,0.008,0.158,0.150,6.605,1.304,NA,NA,0.029,1.260,0,NA,0.670558888,2.219114444,2.828688368,0.103747889,-600.0278158,0.406221735,4.38350521,-30.24739862
Jan,Winter,1,NIGHT,NAT,01/04/15,20:30,0.0,1.5,0.011,12.271,-0.094,13.328,NA,1013.400,6.816,8.526,14.752,6.226,-99.606,57.798,83.846,8.020,4.685,88.357,80.392,286.478,-3.037,0.048,47.977,0.004,0.187,0.183,8.055,1.329,NA,NA,0.004,0.163,0,NA,0.670558888,2.219114444,2.828688368,0.119592708,46.80831874,0.678165882,0.277456443,-27.95507819
Jan,Winter,1,NIGHT,NAT,01/04/15,20:30,0.0,1.5,0.068,78.370,-0.085,13.328,NA,1013.400,6.816,8.526,14.752,6.226,-99.606,57.798,83.846,8.020,NA,NA,NA,286.478,-3.037,0.048,47.977,NA,NA,NA,NA,NA,NA,NA,0.023,1.000,0,NA,NA,NA,NA,NA,NA,NA,1.698462643,-25.32983984
Jan,Winter,1,NIGHT,NAT,01/04/15,22:30,0.0,3.5,-0.270,-2.203,0.085,13.283,NA,1014.600,7.609,8.399,14.752,6.353,-101.644,56.934,82.531,8.015,6.140,79.689,76.473,286.433,-3.036,0.048,48.047,0.003,0.169,0.165,7.268,1.207,NA,NA,-0.034,0.279,0,NA,0.670558888,2.219114444,2.83324769,0.228328558,18.9644066,0.339876473,-6.741029365,25.337796
Jan,Winter,1,NIGHT,NAT,01/04/15,22:30,0.0,3.5,-0.312,-49.083,0.065,13.283,NA,1014.600,7.609,8.399,14.752,6.353,-101.644,56.934,82.531,8.015,5.639,83.608,138.608,286.433,-3.036,0.048,48.047,0.006,0.177,0.171,7.512,1.198,NA,NA,-0.121,1.000,0,NA,0.670558888,2.219114444,2.83324769,0.292960893,-324.2610018,4.002796994,-7.794213906,19.48675492
Jan,Winter,1,NIGHT,NAT,01/04/15,22:30,0.0,3.5,-0.189,65.012,0.064,13.283,NA,1014.600,7.609,8.399,14.752,6.353,-101.644,56.934,82.531,8.015,5.094,90.340,189.775,286.433,-3.036,0.048,48.047,0.008,0.191,0.183,8.040,1.266,NA,NA,-0.074,0.605,0,NA,0.670558888,2.219114444,2.83324769,0.142933137,-586.2358978,0.814675239,-4.718720555,18.98328858
Jan,Winter,1,NIGHT,NAT,01/04/15,22:30,0.0,3.5,0.398,-0.822,0.061,13.283,NA,1014.600,7.609,8.399,14.752,6.353,-101.644,56.934,82.531,8.015,NA,NA,NA,286.433,-3.036,0.048,48.047,NA,NA,NA,NA,NA,NA,NA,0.072,-0.592,0,NA,NA,NA,NA,NA,NA,NA,9.95319184,18.26319131
Jan,Winter,1,NIGHT,NAT,01/05/15,0:30,0.0,5.5,0.134,2.861,0.029,13.381,NA,1015.200,7.637,8.457,14.752,6.295,-100.713,57.329,83.249,8.032,5.510,89.321,76.296,286.531,-3.039,0.048,47.895,0.003,0.188,0.185,8.138,1.300,NA,NA,0.022,1.000,0,NA,0.670558888,2.219114444,2.823276274,0.201015703,76.25504443,0.664185907,3.350010646,8.743921554
Jan,Winter,1,NIGHT,NAT,01/05/15,0:30,0.0,5.5,0.108,5.266,0.199,13.381,NA,1015.200,7.637,8.457,14.752,6.295,-100.713,57.329,83.249,8.032,5.208,78.871,71.420,286.531,-3.039,0.048,47.895,0.003,0.166,0.163,7.178,1.304,NA,NA,0.040,1.771,0,NA,0.670558888,2.219114444,2.823276274,0.142865337,43.62332866,0.603296367,2.69925828,59.17221541
Jan,Winter,1,NIGHT,NAT,01/05/15,0:30,0.0,5.5,0.179,2.802,0.125,13.381,NA,1015.200,7.637,8.457,14.752,6.295,-100.713,57.329,83.249,8.032,5.166,115.176,167.794,286.531,-3.039,0.048,47.895,0.007,0.243,0.235,10.359,1.229,NA,NA,0.030,1.333,0,NA,0.670558888,2.219114444,2.823276274,0.185502592,-308.0685707,0.286621353,4.482497546,37.25784258
Jan,Winter,1,NIGHT,NAT,01/05/15,0:30,0.0,5.5,0.248,13.577,0.021,13.381,NA,1015.200,7.637,8.457,14.752,6.295,-100.713,57.329,83.249,8.032,NA,NA,NA,286.531,-3.039,0.048,47.895,NA,NA,NA,NA,NA,NA,NA,0.040,1.805,0,NA,NA,NA,NA,NA,NA,NA,6.204370526,6.306222212
